unified_customer_id,telco_customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,is_churned,total_charges_missing_flag,customer_source_system,identity_resolution_method,identity_confidence_score,activity_line_count,invoice_count,first_activity_date,last_activity_date,active_day_count,total_quantity,net_activity_revenue,distinct_product_count,return_line_count,primary_country,activity_mapping_confidence,anonymous_activity_line_count,gross_positive_revenue,return_amount,avg_order_value,return_rate,days_since_last_activity,activity_observation_end_date,ticket_count,open_ticket_count,closed_ticket_count,critical_ticket_count,low_satisfaction_ticket_count,refund_or_cancel_ticket_count,avg_satisfaction_rating,avg_resolution_hours,unresolved_ticket_count,support_mapping_confidence,latest_support_time,primary_ticket_type,primary_ticket_channel,open_ticket_rate,critical_ticket_rate,low_satisfaction_rate,has_activity_flag,has_support_flag,revenue_at_risk,observed_customer_value,tenure_segment,activity_status,support_burden_segment,monthly_revenue_segment,estimated_clv_indicator,clv_segment,churn_risk_score,risk_segment
CUST0003643,5150-LJNSR,male,0,yes,yes,31,yes,yes,fiber_optic,yes,no,yes,no,yes,no,one_year,no,bank_transfer_automatic,98.05,3082.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,125.0,4.0,2010-02-21 11:36:00,2011-11-20 13:23:00,4.0,481.0,755.02,119.0,0.0,United Kingdom,0.682,5.0,755.02,0.0,188.755,0.0,18.0,2011-12-09 12:50:00,3.0,2.0,1.0,2.0,0.0,1.0,3.0,-20.866666666666667,2.0,0.5833333333333334,2023-06-01 18:45:30,technical_issue,phone,0.6666666666666666,0.6666666666666666,0.0,1,1,0.0,3082.1,25_48_months,active_last_30_days,moderate_support,high_revenue,3039.5499999999997,established_clv,35,medium_risk
CUST0003644,5151-HQRDG,male,0,yes,no,37,yes,yes,dsl,yes,no,no,no,no,no,month_to_month,yes,mailed_check,55.05,2030.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,88.0,4.0,2009-12-02 15:51:00,2011-11-15 11:21:00,4.0,152.0,368.31,83.0,1.0,United Kingdom,0.6897727272727272,2.0,368.31,0.0,92.0775,0.011363636363636364,24.0,2011-12-09 12:50:00,4.0,1.0,3.0,0.0,0.0,2.0,3.0,1.288888888888889,1.0,0.5,2023-06-01 17:09:00,refund_request,email,0.25,0.0,0.0,1,1,0.0,2030.75,25_48_months,active_last_30_days,moderate_support,mid_low_revenue,2036.85,established_clv,50,medium_risk
CUST0003645,5153-LXKDT,male,0,yes,yes,68,yes,yes,fiber_optic,yes,yes,yes,no,yes,yes,two_year,yes,electronic_check,110.2,7467.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,178.0,8.0,2010-01-22 15:40:00,2011-10-26 15:58:00,8.0,1080.0,1997.75,118.0,1.0,United Kingdom,0.6974719101123595,1.0,1997.75,0.0,249.71875,0.0056179775280898875,43.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,7467.5,49_plus_months,active_31_90_days,no_support,high_revenue,7493.6,high_clv,25,low_risk
CUST0003646,5153-RTHKF,female,0,no,no,34,yes,yes,fiber_optic,no,no,no,no,yes,no,month_to_month,no,electronic_check,85.35,2896.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,7.0,2.0,2010-01-26 10:44:00,2010-06-23 15:50:00,2.0,42.0,150.55,7.0,0.0,United Kingdom,0.6357142857142856,1.0,150.55,0.0,75.275,0.0,533.0,2011-12-09 12:50:00,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.55,2023-06-01 07:37:45,cancellation_request,chat,1.0,1.0,0.0,1,1,0.0,2896.6,25_48_months,inactive_90_plus_days,low_support,mid_high_revenue,2901.8999999999996,established_clv,75,high_risk
CUST0003647,5154-VEKBL,female,0,no,no,9,no,no_phone_service,dsl,yes,no,yes,yes,yes,yes,month_to_month,no,mailed_check,58.5,539.85,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,54.0,3.0,2010-09-12 11:52:00,2011-12-06 11:00:00,3.0,514.0,896.6,53.0,0.0,United Kingdom,0.7,0.0,896.6,0.0,298.8666666666667,0.0,3.0,2011-12-09 12:50:00,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.45,,cancellation_request,social_media,1.0,1.0,0.0,1,1,58.5,539.85,7_12_months,active_last_30_days,low_support,mid_low_revenue,526.5,emerging_clv,50,medium_risk
CUST0003648,5155-AZQPB,female,0,yes,yes,28,yes,yes,dsl,no,no,no,no,no,no,month_to_month,no,mailed_check,49.9,1410.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,551.0,10.0,2011-10-26 16:21:00,2011-12-01 10:45:00,6.0,2028.0,2736.92,336.0,8.0,United Kingdom,0.7,0.0,2777.67,40.75,273.692,0.014519056261343012,8.0,2011-12-09 12:50:00,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.65,2023-06-01 17:56:23,billing_inquiry,chat,1.0,0.5,0.0,1,1,0.0,1410.25,25_48_months,active_last_30_days,low_support,mid_low_revenue,1397.2,established_clv,50,medium_risk
CUST0003649,5156-UMKOW,female,0,no,yes,3,no,no_phone_service,dsl,no,yes,no,no,no,no,month_to_month,no,mailed_check,29.65,90.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,357.0,6.0,2010-03-14 11:55:00,2011-11-25 15:23:00,6.0,1373.0,8656.17,329.0,2.0,United Kingdom,0.38865546218487396,247.0,8659.51,3.34,1442.695,0.0056022408963585435,13.0,2011-12-09 12:50:00,2.0,1.0,1.0,1.0,0.0,1.0,3.0,-1.2833333333333334,1.0,0.65,2023-06-01 22:42:21,billing_inquiry,phone,0.5,0.5,0.0,1,1,0.0,90.05,0_6_months,active_last_30_days,low_support,low_revenue,88.94999999999999,low_clv,70,high_risk
CUST0003650,5158-RIVOP,female,0,yes,yes,11,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,20.9,202.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,264.0,3.0,2010-06-11 14:35:00,2011-07-21 17:33:00,3.0,801.0,2269.29,250.0,0.0,United Kingdom,0.4375,154.0,2269.29,0.0,756.43,0.0,140.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,202.3,7_12_months,inactive_90_plus_days,no_support,low_revenue,229.89999999999998,low_clv,35,medium_risk
CUST0003651,5159-YFPKQ,female,0,no,no,2,yes,no,fiber_optic,no,no,yes,no,no,no,month_to_month,yes,electronic_check,75.8,160.75,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,174.0,8.0,2010-11-07 15:49:00,2011-09-12 15:14:00,7.0,641.0,1370.5,140.0,1.0,United Kingdom,0.7,0.0,1386.4,15.9,171.3125,0.005747126436781609,87.0,2011-12-09 12:50:00,1.0,0.0,1.0,0.0,0.0,1.0,3.0,-4.2,0.0,0.65,2023-06-01 14:58:31,refund_request,chat,0.0,0.0,0.0,1,1,75.8,160.75,0_6_months,active_31_90_days,low_support,mid_high_revenue,151.6,low_clv,60,high_risk
CUST0003652,5160-UXJED,male,0,no,yes,17,yes,no,dsl,no,no,no,no,no,no,one_year,no,mailed_check,44.6,681.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,621.0,2.0,2010-04-01 13:04:00,2010-12-10 14:59:00,2.0,1492.0,6578.91,608.0,1.0,United Kingdom,0.2507246376811594,620.0,6602.3099999999995,23.4,3289.455,0.001610305958132045,363.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,2023-06-01 03:10:02,product_inquiry,email,1.0,0.0,0.0,1,1,0.0,681.4,13_24_months,inactive_90_plus_days,low_support,mid_low_revenue,758.2,emerging_clv,35,medium_risk
CUST0003653,5161-UBZXI,male,0,yes,yes,69,yes,no,fiber_optic,yes,yes,no,yes,yes,yes,two_year,yes,credit_card_automatic,106.35,7261.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1436.0,22.0,2009-12-01 11:45:00,2011-11-03 12:45:00,18.0,5285.0,8186.19,683.0,11.0,United Kingdom,0.6996866295264623,1.0,8274.14,87.95,372.0995454545454,0.00766016713091922,36.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,7261.75,49_plus_months,active_31_90_days,no_support,high_revenue,7338.15,high_clv,5,low_risk
CUST0003654,5161-XEUVX,male,0,yes,no,37,yes,yes,fiber_optic,no,no,yes,yes,yes,no,two_year,no,mailed_check,94.3,3460.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,1.0,1.0,2009-12-04 12:31:00,2009-12-04 12:31:00,1.0,24.0,20.4,1.0,0.0,United Kingdom,0.7,0.0,20.4,0.0,20.4,0.0,735.0,2011-12-09 12:50:00,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.65,2023-06-01 03:32:55,product_inquiry,email,1.0,0.5,0.0,1,1,0.0,3460.95,25_48_months,inactive_90_plus_days,low_support,high_revenue,3489.1,established_clv,40,medium_risk
CUST0003655,5167-GBFRE,male,1,no,no,4,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,25.2,102.5,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,47.0,5.0,2011-03-15 14:17:00,2011-12-07 12:17:00,3.0,5164.0,12834.61,47.0,1.0,United Kingdom,0.33617021276595743,38.0,12834.61,0.0,2566.922,0.02127659574468085,2.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,25.2,102.5,0_6_months,active_last_30_days,no_support,low_revenue,100.8,low_clv,50,medium_risk
CUST0003656,5167-ZFFMM,male,0,no,no,1,yes,yes,fiber_optic,no,yes,no,no,no,yes,month_to_month,yes,credit_card_automatic,90.85,90.85,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,89.0,4.0,2010-06-15 09:51:00,2011-11-14 15:26:00,4.0,420.0,1185.88,81.0,10.0,United Kingdom,0.447191011235955,50.0,1250.21,64.33,296.47,0.11235955056179775,24.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,90.85,90.85,0_6_months,active_last_30_days,no_support,high_revenue,90.85,low_clv,55,medium_risk
CUST0003657,5168-MQQCA,female,0,yes,no,72,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,one_year,yes,bank_transfer_automatic,108.5,8003.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,62.0,2.0,2010-03-24 13:08:00,2010-03-29 14:54:00,2.0,98.0,352.01,61.0,0.0,United Kingdom,0.5548387096774193,20.0,352.01,0.0,176.005,0.0,619.0,2011-12-09 12:50:00,1.0,0.0,1.0,0.0,0.0,0.0,3.0,-9.616666666666667,0.0,0.65,2023-06-01 14:04:04,technical_issue,email,0.0,0.0,0.0,1,1,0.0,8003.8,49_plus_months,inactive_90_plus_days,low_support,high_revenue,7812.0,high_clv,20,low_risk
CUST0003658,5168-MSWXT,male,0,yes,yes,8,yes,no,fiber_optic,no,no,yes,no,yes,yes,month_to_month,yes,electronic_check,94.75,759.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,406.0,13.0,2009-12-03 18:51:00,2011-11-10 09:57:00,11.0,1708.0,7124.32,331.0,1.0,United Kingdom,0.475,203.0,7124.32,0.0,548.0246153846153,0.0024630541871921183,29.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,759.55,7_12_months,active_last_30_days,no_support,high_revenue,758.0,emerging_clv,65,high_risk
CUST0003659,5170-PTRKA,female,0,yes,yes,49,no,no_phone_service,dsl,yes,no,no,yes,no,no,one_year,yes,credit_card_automatic,35.8,1782.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,91.0,6.0,2010-01-25 13:56:00,2010-11-05 09:04:00,5.0,1096.0,2146.39,64.0,0.0,United Kingdom,0.695054945054945,1.0,2146.39,0.0,357.7316666666666,0.0,399.0,2011-12-09 12:50:00,4.0,2.0,2.0,0.0,0.0,1.0,4.0,0.39999999999999947,2.0,0.65,2023-06-01 13:03:39,product_inquiry,social_media,0.5,0.0,0.0,1,1,0.0,1782.0,49_plus_months,inactive_90_plus_days,moderate_support,mid_low_revenue,1754.1999999999998,established_clv,35,medium_risk
CUST0003660,5171-EPLKN,male,0,no,no,27,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,19.85,470.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,485.0,11.0,2010-09-15 13:21:00,2011-11-27 13:47:00,9.0,1258.0,2333.04,315.0,1.0,United Kingdom,0.7,0.0,2365.4900000000002,32.45,212.09454545454545,0.002061855670103093,11.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,2023-06-01 11:00:38,billing_inquiry,social_media,1.0,0.0,0.0,1,1,0.0,470.0,25_48_months,active_last_30_days,low_support,low_revenue,535.95,emerging_clv,10,low_risk
CUST0003661,5172-MIGPM,male,0,no,no,4,yes,yes,dsl,no,no,no,yes,no,yes,month_to_month,no,mailed_check,65.55,237.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,79.0,3.0,2010-04-08 11:38:00,2011-05-12 13:12:00,3.0,202.0,332.82,76.0,1.0,United Kingdom,0.6943037974683544,1.0,332.82,0.0,110.94,0.012658227848101266,210.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,237.2,0_6_months,inactive_90_plus_days,no_support,mid_low_revenue,262.2,low_clv,55,medium_risk
CUST0003662,5172-RKOCB,male,0,yes,no,72,yes,yes,fiber_optic,yes,yes,no,yes,yes,yes,two_year,yes,credit_card_automatic,108.95,7875.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,955.0,8.0,2010-06-14 13:18:00,2011-10-23 11:05:00,8.0,3258.0,5451.26,594.0,0.0,United Kingdom,0.5595811518324607,298.0,5451.26,0.0,681.4075,0.0,47.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,7875.0,49_plus_months,active_31_90_days,no_support,high_revenue,7844.400000000001,high_clv,5,low_risk
CUST0003663,5173-WXOQV,male,0,yes,no,2,yes,no,dsl,no,yes,no,yes,no,yes,month_to_month,yes,mailed_check,64.2,143.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,257.0,16.0,2010-03-19 11:07:00,2011-11-16 10:32:00,16.0,3241.0,5353.83,67.0,0.0,United Kingdom,0.6929961089494163,4.0,5353.83,0.0,334.614375,0.0,23.0,2011-12-09 12:50:00,3.0,2.0,1.0,0.0,0.0,1.0,5.0,-3.183333333333333,2.0,0.5833333333333334,2023-06-01 18:35:52,billing_inquiry,email,0.6666666666666666,0.0,0.0,1,1,0.0,143.65,0_6_months,active_last_30_days,moderate_support,mid_low_revenue,128.4,low_clv,60,high_risk
CUST0003664,5173-ZXXXL,male,0,no,no,2,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,19.95,47.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,260.0,5.0,2010-07-16 17:58:00,2011-11-17 16:51:00,5.0,619.0,2365.93,236.0,0.0,United Kingdom,0.3919230769230769,178.0,2365.93,0.0,473.186,0.0,21.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,47.7,0_6_months,active_last_30_days,no_support,low_revenue,39.9,low_clv,20,low_risk
CUST0003665,5174-ITUMV,male,0,yes,yes,67,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,one_year,yes,electronic_check,105.4,6989.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,730.0,15.0,2010-10-24 10:54:00,2011-07-22 09:20:00,14.0,2481.0,5507.9,526.0,2.0,United Kingdom,0.42876712328767125,440.0,5509.85,1.95,367.1933333333333,0.0027397260273972603,140.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,6989.45,49_plus_months,inactive_90_plus_days,no_support,high_revenue,7061.8,high_clv,40,medium_risk
CUST0003666,5174-RNGBH,female,0,no,no,9,yes,no,dsl,no,yes,no,yes,yes,no,month_to_month,no,mailed_check,66.25,620.55,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,471.0,31.0,2009-12-01 11:04:00,2011-12-01 16:31:00,30.0,3386.0,6141.53,219.0,2.0,United Kingdom,0.6579617834394904,44.0,6154.9800000000005,13.45,198.11387096774192,0.004246284501061571,7.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,66.25,620.55,7_12_months,active_last_30_days,no_support,mid_low_revenue,596.25,emerging_clv,40,medium_risk
CUST0003667,5175-AOBHI,female,0,no,no,4,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,mailed_check,46.0,193.6,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,286.0,8.0,2010-06-28 11:39:00,2011-11-04 13:25:00,8.0,1846.0,3519.11,247.0,0.0,United Kingdom,0.626048951048951,47.0,3519.11,0.0,439.88875,0.0,34.0,2011-12-09 12:50:00,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.5833333333333334,,billing_inquiry,chat,1.0,0.6666666666666666,0.0,1,1,46.0,193.6,0_6_months,active_31_90_days,moderate_support,mid_low_revenue,184.0,low_clv,70,high_risk
CUST0003668,5175-WLYXL,male,0,no,no,22,yes,yes,fiber_optic,no,yes,no,no,no,no,month_to_month,yes,mailed_check,78.85,1600.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,886.0,97.0,2009-12-08 10:24:00,2011-12-06 10:36:00,57.0,24802.0,56836.94,631.0,32.0,United Kingdom,0.375451467268623,639.0,61494.46,4657.52,585.9478350515465,0.03611738148984198,3.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,1600.25,13_24_months,active_last_30_days,no_support,mid_high_revenue,1734.6999999999998,established_clv,30,low_risk
CUST0003669,5176-LDKUH,female,0,no,no,48,yes,no,fiber_optic,no,yes,no,no,no,no,one_year,no,electronic_check,75.15,3772.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,283.0,8.0,2010-01-31 12:43:00,2011-11-29 11:51:00,8.0,464.0,1114.22,224.0,3.0,United Kingdom,0.6920494699646643,5.0,1123.47,9.25,139.2775,0.01060070671378092,10.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,3772.65,25_48_months,active_last_30_days,no_support,mid_high_revenue,3607.2000000000003,established_clv,20,low_risk
CUST0003670,5176-LMJXE,female,0,no,no,47,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,mailed_check,20.55,945.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,271.0,6.0,2010-07-19 10:33:00,2011-12-06 10:58:00,5.0,2097.0,5926.13,215.0,2.0,United Kingdom,0.5538745387453874,88.0,5940.98,14.850000000000001,987.6883333333334,0.007380073800738007,3.0,2011-12-09 12:50:00,2.0,1.0,1.0,2.0,0.0,1.0,4.0,-8.500000000000002,1.0,0.65,2023-06-01 19:31:12,cancellation_request,email,0.5,1.0,0.0,1,1,0.0,945.7,25_48_months,active_last_30_days,low_support,low_revenue,965.85,emerging_clv,20,low_risk
CUST0003671,5176-OLSKT,female,0,yes,no,66,yes,yes,dsl,yes,yes,yes,no,no,no,two_year,no,bank_transfer_automatic,66.9,4370.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,302.0,15.0,2010-11-02 13:27:00,2011-12-06 14:35:00,11.0,874.0,2053.0,182.0,5.0,United Kingdom,0.6985099337748344,1.0,2083.4,30.4,136.86666666666667,0.016556291390728478,2.0,2011-12-09 12:50:00,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.65,2023-06-01 22:12:56,cancellation_request,social_media,1.0,0.0,0.0,1,1,0.0,4370.25,49_plus_months,active_last_30_days,low_support,mid_low_revenue,4415.400000000001,high_clv,30,low_risk
CUST0003672,5177-RVZNU,female,0,no,yes,37,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,bank_transfer_automatic,20.3,755.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,240.0,7.0,2010-01-05 12:06:00,2011-10-23 12:56:00,7.0,730.0,2253.4900000000002,206.0,1.0,United Kingdom,0.49375,110.0,2253.4900000000002,0.0,321.9271428571429,0.004166666666666667,46.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,755.4,25_48_months,active_31_90_days,no_support,low_revenue,751.1,emerging_clv,0,low_risk
CUST0003673,5178-LMXOP,male,1,yes,no,1,yes,yes,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,95.1,95.1,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,78.0,6.0,2009-12-07 13:57:00,2011-10-31 14:13:00,6.0,532.0,943.8,70.0,0.0,United Kingdom,0.573076923076923,22.0,943.8,0.0,157.29999999999998,0.0,38.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65,2023-06-01 10:41:33,refund_request,chat,1.0,0.0,0.0,1,1,95.1,95.1,0_6_months,active_31_90_days,low_support,high_revenue,95.1,low_clv,75,high_risk
CUST0003674,5180-UCIIQ,male,1,yes,yes,22,no,no_phone_service,dsl,yes,no,no,no,no,yes,month_to_month,no,mailed_check,40.05,880.2,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,419.0,36.0,2009-12-14 14:12:00,2011-12-08 10:06:00,27.0,6609.0,16503.46,257.0,16.0,United Kingdom,0.6989260143198089,1.0,17329.16,825.7,458.4294444444444,0.03818615751789976,1.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,40.05,880.2,13_24_months,active_last_30_days,no_support,mid_low_revenue,881.0999999999999,emerging_clv,30,low_risk
CUST0003675,5181-OABFK,female,0,yes,yes,56,yes,no,dsl,yes,yes,yes,no,no,no,two_year,yes,credit_card_automatic,61.3,3346.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,47.0,4.0,2010-04-01 15:21:00,2011-11-23 11:18:00,3.0,490.0,851.01,43.0,0.0,United Kingdom,0.6904255319148935,1.0,851.01,0.0,212.7525,0.0,16.0,2011-12-09 12:50:00,2.0,1.0,1.0,1.0,0.0,1.0,4.0,4.383333333333334,1.0,0.55,2023-06-01 06:26:50,refund_request,chat,0.5,0.5,0.0,1,1,0.0,3346.8,49_plus_months,active_last_30_days,low_support,mid_low_revenue,3432.7999999999997,established_clv,30,low_risk
CUST0003676,5183-KLYEM,female,0,no,no,72,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,credit_card_automatic,112.75,8192.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,128.0,4.0,2010-06-13 11:05:00,2011-01-28 12:07:00,4.0,227.0,487.03,119.0,1.0,United Kingdom,0.6929687499999999,2.0,487.03,0.0,121.7575,0.0078125,315.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,0.0,8192.6,49_plus_months,inactive_90_plus_days,no_support,high_revenue,8118.0,high_clv,20,low_risk
CUST0003677,5183-SNMJQ,male,0,no,no,10,yes,no,fiber_optic,no,no,no,yes,yes,yes,month_to_month,yes,credit_card_automatic,95.1,865.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,71.0,1.0,2011-03-24 13:16:00,2011-03-24 13:16:00,1.0,255.0,602.63,68.0,0.0,United Kingdom,0.7,0.0,602.63,0.0,602.63,0.0,259.0,2011-12-09 12:50:00,1.0,0.0,1.0,0.0,0.0,0.0,3.0,9.7,0.0,0.65,2023-06-01 11:12:54,product_inquiry,social_media,0.0,0.0,0.0,1,1,0.0,865.1,7_12_months,inactive_90_plus_days,low_support,high_revenue,951.0,emerging_clv,60,high_risk
CUST0003678,5186-EJEGL,male,0,no,no,9,yes,no,dsl,yes,no,yes,yes,yes,no,month_to_month,yes,mailed_check,69.5,653.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,170.0,4.0,2011-03-18 13:32:00,2011-12-02 10:08:00,4.0,472.0,1582.3,156.0,0.0,United Kingdom,0.5173529411764706,69.0,1582.3,0.0,395.575,0.0,7.0,2011-12-09 12:50:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,,billing_inquiry,social_media,1.0,0.0,0.0,1,1,0.0,653.25,7_12_months,active_last_30_days,low_support,mid_low_revenue,625.5,emerging_clv,50,medium_risk
CUST0003679,5186-PEIZU,female,0,no,no,35,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,bank_transfer_automatic,19.25,617.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0,85.0,3.0,2010-10-24 11:40:00,2011-11-27 13:26:00,2.0,504.0,483.99,78.0,0.0,United Kingdom,0.7,0.0,483.99,0.0,161.33,0.0,11.0,2011-12-09 12:50:00,2.0,1.0,1.0,1.0,0.0,0.0,3.0,-11.866666666666667,1.0,0.55,2023-06-02 00:29:07,billing_inquiry,email,0.5,0.5,0.0,1,1,0.0,617.65,25_48_months,active_last_30_days,low_support,low_revenue,673.75,emerging_clv,40,medium_risk
CUST0003680,5186-SAMNZ,male,1,no,no,1,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,69.5,69.5,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0,30.0,3.0,2010-09-30 12:11:00,2011-11-10 11:45:00,3.0,367.0,533.28,30.0,0.0,United Kingdom,0.6699999999999999,2.0,533.28,0.0,177.76,0.0,29.0,2011-12-09 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,0,69.5,69.5,0_6_months,active_last_30_days,no_support,mid_low_revenue,69.5,low_clv,50,medium_risk
